id,rated,variant,speed,perf,createdAt,lastMoveAt,status,players,winner,opening,moves,clock,tournament
srBVwbkT,True,standard,blitz,blitz,2020-12-01 06:39:48.479000+00:00,2020-12-01 06:49:51.383000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2086, 'ratingDiff': -5}, 'black': {'user': {'name': 'Frankmozes', 'id': 'frankmozes'}, 'rating': 2095, 'ratingDiff': 6}}",black,"{'eco': 'C41', 'name': 'Philidor Defense', 'ply': 5}",e4 e5 Nf3 d6 Bc4 Nd7 O-O Ngf6 d3 Be7 Nc3 O-O Be3 c6 Bd2 a5 a3 b5 Ba2 Kh8 Be3 Ng4 Bd2 Nb6 h3 Nf6 Ng5 d5 f4 exf4 Bxf4 Nxe4 Ngxe4 dxe4 Nxe4 f5 Ng3 Qd4+ Kh1 Qxb2 Qe2 Bh4 Be5 Qxa3 Nh5 Ra7 Qe3 Rb7 Nxg7 Bf6 Bxf6 Rxf6 Nh5 Nd7 Nxf6 Nxf6 Qd4 Qf8 Rae1 Rg7 Qc3 b4 Qxc6 Bb7 Qxb7 Rxb7 Rxf5 Qg7 Ref1 Rb6 g4 h6 Kh2 Qc7+ Kh1 Kg7 Bc4 a4 g5 hxg5 Rxg5+ Kh6 Rgf5 Kg6 R5f3 b3 Rg1+ Kh6 cxb3 axb3 Rb1 Qc6 Kg2 b2 Kg3 Nh5+ Kg2 Qg6+ Kf2 Qg5 Bd5 Qd2+ Kg1 Qc1+ Rf1 Rg6+ Kh2 Qc2+ Kh1 Ng3+ Kg1 Ne2+ Kh1 Ng3+ Kg1 Nxf1+ Kh1 Ne3,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
dRIPScHh,True,standard,blitz,blitz,2020-12-01 06:19:45.759000+00:00,2020-12-01 06:28:53.973000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2097, 'ratingDiff': -4}, 'black': {'user': {'name': 'j_sanchez', 'id': 'j_sanchez'}, 'rating': 2212, 'ratingDiff': 4}}",black,"{'eco': 'B17', 'name': 'Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack', 'ply': 11}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Nf3 Ngf6 Ng3 e6 Bd3 Bd6 O-O Qc7 c4 O-O Re1 b6 a3 a5 Bd2 c5 Ne4 Be7 dxc5 Nxc5 Nxc5 Bxc5 Bc3 Be7 Qc2 h6 Be5 Qa7 b4 Bd7 h3 Rac8 Qb3 Rfd8 Rad1 Be8 Bd4 axb4 axb4 Qb7 Bb2 Bc6 Bf1 Bxf3 Qxf3 Qxf3 gxf3 Bxb4 Rxd8+ Rxd8 Ra1 Nh5 Be5 Bd6 Rd1 Be7 Rxd8+ Bxd8 Bd3 f6 Bd6 Kf7 Kg2 e5 Be4 Nf4+ Kh2 Ke6 Bb8 Kd7 Kg1 Bc7 Ba7 Ne2+ Kg2 Nd4 h4 Nc6 Bxc6+ Kxc6 f4 Kb7 fxe5 Bxe5 c5 Kxa7,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
kzEOZl7X,True,standard,blitz,blitz,2020-11-29 22:07:22.743000+00:00,2020-11-29 22:10:26.381000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2103, 'ratingDiff': 6}, 'black': {'user': {'name': 'Op4Me', 'id': 'op4me'}, 'rating': 2102, 'ratingDiff': -5}}",white,"{'eco': 'C48', 'name': 'Four Knights Game: Spanish Variation', 'ply': 7}",e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 d6 h3 Be7 O-O O-O d4 exd4 Nxd4 Nxd4 Qxd4 c6 Bc4 Qc7 Bf4 b5 Bb3 a5 a3 Be6 e5 Nh5 exd6 Qd7 Bh2 Bf6 Qd1 g6 Ne4 Bg7 Nc5,"{'initial': 180, 'increment': 0, 'totalTime': 180}",
UQ1TmWJb,True,standard,blitz,blitz,2020-11-29 03:30:50.073000+00:00,2020-11-29 03:36:45.223000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2109, 'ratingDiff': -6}, 'black': {'user': {'name': 'Hdau19', 'id': 'hdau19'}, 'rating': 2086, 'ratingDiff': 6}}",black,"{'eco': 'B27', 'name': 'Sicilian Defense: Hyperaccelerated Fianchetto', 'ply': 5}",e4 c5 Nf3 g6 d4 cxd4 Qxd4 Nf6 Nc3 Bg7 Bc4 Nc6 Bxf7+ Kxf7 Qc4+ e6 Bg5 h6 e5 hxg5 Nxg5+ Kg8 exf6 Qxf6 f4 Qd4 Qxd4 Nxd4 O-O-O a6 Nce4 d5 Nc5 Ne2+ Kb1 Nxf4 g3 Ng2 h4 b6 Ncxe6 Bxe6 Nxe6 Ne3 Rd3 Nf5 Nf4 g5 Ng6 Rh6 h5 d4 g4 Ne3 Rxd4 Bxd4,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
ae60lMYP,True,standard,blitz,blitz,2020-11-29 00:22:06.960000+00:00,2020-11-29 00:30:59.542000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2102, 'ratingDiff': 7}, 'black': {'user': {'name': 'ZeroAndAddPacked', 'id': 'zeroandaddpacked'}, 'rating': 2143, 'ratingDiff': -6}}",white,"{'eco': 'B00', 'name': 'Pirc Defense', 'ply': 3}",e4 d6 d4 g6 Nd2 Bg7 Ngf3 Bg4 h3 Bxf3 Nxf3 Nc6 c3 e5 d5 Nce7 Bb5+ Kf8 O-O f5 Ng5 Qc8 Ne6+ Kf7 f3 Nf6 c4 c6 Ba4 b5 Bb3 bxc4 Bxc4 cxd5 Bxd5 Nexd5 exd5 Nxd5 Ng5+ Kf6 Qxd5 Qd7 f4 Rad8 Kh1 h6 fxe5+ dxe5 Ne4+ Ke7 Qc5+ Ke8 Nc3 Rf8 Be3 Kf7 Qc4+ Qe6 Qxe6+ Kxe6 Bxa7 Rd2 Rf2 Rfd8 Raf1 e4 Be3 R2d3 Bb6 R8d6 Bc5 Rd7 g4 Bxc3 gxf5+ gxf5 bxc3 Rxc3 Bb4 Rc4 a3 Rd5 Re1 Ke5 Kg2 f4 Bf8 Kf5 Bxh6 f3+ Kg3 Rd3 Re3 Rd1 Kh4 Rc6 Bf8 Rd8 Kg3 Rxf8 Rfxf3+ Ke5 Rxf8 Rh6 Re8+,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
wUJRxOkR,True,standard,blitz,blitz,2020-11-28 05:52:55.908000+00:00,2020-11-28 05:59:39.493000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2112, 'ratingDiff': -5}, 'black': {'user': {'name': 'genius2015', 'id': 'genius2015'}, 'rating': 2151, 'ratingDiff': 5}}",black,"{'eco': 'B13', 'name': 'Caro-Kann Defense: Exchange Variation', 'ply': 5}",e4 c6 d4 d5 exd5 cxd5 Nf3 Nc6 Bd3 Nf6 O-O Bg4 c3 e6 Nbd2 Bd6 h3 Bh5 Be2 O-O Ne1 Bxe2 Qxe2 Re8 f4 Qc7 Nd3 a6 Ne5 Rac8 a4 Na5 Kh1 Nc4 Nexc4 dxc4 Ne4 Nxe4 Qxe4 f5 Qe2 Qc6 Qf3 Qd5 Bd2 g6 Rae1 Kf7 h4 Qxf3 Rxf3 Be7 g3 Bf6 Rfe3 b5 axb5 axb5 Kg2 Rb8 Kf3 b4 h5 bxc3 bxc3 Rb2 Bc1 Rc2 Ba3 g5 Bb4 g4#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
l892eJUg,True,standard,blitz,blitz,2020-11-27 09:08:50.169000+00:00,2020-11-27 09:16:34.069000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2106, 'ratingDiff': 6}, 'black': {'user': {'name': 'TobiasThomas', 'id': 'tobiasthomas'}, 'rating': 2161, 'ratingDiff': -6}}",white,"{'eco': 'B30', 'name': 'Sicilian Defense: Old Sicilian', 'ply': 4}",e4 c5 Nf3 Nc6 c3 Nf6 Qc2 e5 a4 d5 exd5 Nxd5 Bc4 Be6 O-O Be7 Re1 f6 d3 Qd7 Na3 Nc7 Nd2 Rd8 Bxe6 Nxe6 Re3 Nf4 Ne4 Nxd3 Rg3 Rg8 Bh6 Kf8 Qb3 Nxb2 h4 c4 Qxb2 gxh6 Rf3 Qe6 Qxb7 Rg4 g3 Kg7 Nxf6 Kh8 Nxg4 Qxg4 Qxc6,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
1e1xnO95,True,standard,blitz,blitz,2020-11-27 07:46:40.933000+00:00,2020-11-27 07:54:38.328000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2105, 'ratingDiff': -6}, 'black': {'user': {'name': 'tiberius1984', 'id': 'tiberius1984'}, 'rating': 2105, 'ratingDiff': 6}}",black,"{'eco': 'B27', 'name': 'Sicilian Defense: Hyperaccelerated Fianchetto', 'ply': 5}",e4 c5 Nf3 g6 d4 cxd4 Qxd4 Nf6 Nc3 Nc6 Qa4 Bg7 Bc4 O-O O-O d6 h3 Bd7 Qa3 a6 Bd5 b5 Bxc6 Bxc6 e5 Ne8 exd6 Nxd6 Ne2 Nc4 Qb3 a5 a4 Bxf3 Qxf3 b4 c3 Ne5 Qg3 Qb6 Be3 Qa6 Nd4 Nc4 b3 Nxe3 Qxe3 bxc3 Rac1 Qa7 Nb5 Qxe3 fxe3 Rac8 e4 e6 Rf3 c2 Rf2 Rfd8 Rfxc2 Rxc2 Rxc2 Be5 Kf1 Rd3 Rc8+ Kg7 Ra8 Rxb3 Rxa5 Rb4 Ke2 Rxe4+ Kf3 Rb4 Na3 Bd4 Nc2 Rc4 Ne1 Bg1 Nd3 Rc3 Ke2 Ra3 Ra7 Bxa7,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
iIWntuIp,True,standard,blitz,blitz,2020-11-27 01:53:38.709000+00:00,2020-11-27 02:03:18.633000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2100, 'ratingDiff': 6}, 'black': {'user': {'name': 'saiizbackagain', 'id': 'saiizbackagain'}, 'rating': 2142, 'ratingDiff': -6}}",white,"{'eco': 'B15', 'name': 'Caro-Kann Defense: Main Line', 'ply': 7}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Ng3 Bg4 f3 Be6 Be3 g6 Bd3 Bg7 N1e2 Nd5 Bf2 Qc7 O-O O-O Ne4 h6 Bg3 Qb6 Nc5 Bc8 Nb3 Nd7 Kh1 c5 dxc5 Nxc5 Bf2 Bxb2 Bxc5 Qf6 Rb1 Be6 Bd4 Bxd4 Nexd4 Ne3 Qe2 Nxf1 Rxf1 Bd5 Be4 Bxe4 Qxe4 b6 Re1 e6 h4 Rac8 h5 g5 Nb5 a6 Nd6 Rc3 Qe5 Qxe5 Rxe5 Rxc2 a4 Rb2 Re3 Rd8 Nc4 Rb1+ Kh2 b5 axb5 axb5 Ncd2 Rd5 Nxb1 Rf5 N1d2 Rf4 g3 Rb4 Nc5 Kg7 Rb3 Rd4 Nde4 b4 Na6 Rd1 Rxb4 Rf1 Kg2 Rc1 Nac5 Rc2+ Kh3 Ra2 Rb7 Ra3 Nxe6+ Kg8 Nd4 Rd3 Rb4 f5 Nxf5 Rxf3 Kg4 Rf1 Nxh6+ Kg7 Nf5+ Kh7 Rb7+ Kh8 Nxg5 Rf2 Nh4 Rf1 Ng6+ Kg8 h6 Rf4+ Kh5 Rh4+ Nxh4,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
MiRVXeNQ,True,standard,blitz,blitz,2020-11-26 23:59:13.069000+00:00,2020-11-27 00:06:07.848000+00:00,outoftime,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2091, 'ratingDiff': 6}, 'black': {'user': {'name': 'crown1988', 'id': 'crown1988'}, 'rating': 2113, 'ratingDiff': -6}}",white,"{'eco': 'B27', 'name': 'Pterodactyl Defense: Western, Pterodactyl', 'ply': 8}",e4 c5 Nf3 g6 d4 Bg7 c3 Qa5 dxc5 Qxc5 Be3 Qa5 Nbd2 Nf6 Bc4 O-O O-O Nc6 Nb3 Qd8 e5 Ng4 Bg5 Ngxe5 Nxe5 Nxe5 Be2 h6 Bh4 d5 f4 Nc4 Qc1 Qc7 Bd3 Bd7 f5 g5 Bg3 Be5 Bxe5 Nxe5 Be2 f6 Nd4 Qc5 Kh1 b5 a3 a5 Qe3 b4 Qh3 Kg7 Nf3 g4 Qg3 Nxf3 Bxf3 h5 Bxg4 hxg4 Qxg4+,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
JdYEiwJF,True,standard,blitz,blitz,2020-11-26 23:41:23.234000+00:00,2020-11-26 23:49:40.861000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2100, 'ratingDiff': -4}, 'black': {'user': {'name': 'Tsala91', 'id': 'tsala91'}, 'rating': 2220, 'ratingDiff': 4}}",black,"{'eco': 'C05', 'name': 'French Defense: Tarrasch Variation, Closed Variation', 'ply': 6}",e4 e6 d4 d5 Nd2 Nf6 Bd3 c5 c3 Nc6 Ngf3 cxd4 Nxd4 Nxd4 cxd4 dxe4 Nxe4 Bb4+ Bd2 Qxd4 Nxf6+ gxf6 Bb5+ Ke7 a3 Bxd2+ Qxd2 Qe4+ Be2 Rd8 Qb4+ Qxb4+ axb4 Bd7 Bf3 Bc6 Bxc6 bxc6 Rc1 Rd6 Ke2 Rb8 Ra1 Rd7 Rhc1 Rc7 Rc4 Rb6 Ra5 Rcb7 Ke3 Kd7 h4 Rxb4 Rxb4 Rxb4 Rxa7+ Ke8 Ra8+ Ke7 Ra7+ Kf8 g3 Rxb2 Rc7 Rc2 f3 Rc3+ Ke2 c5 g4 c4 h5 h6 f4 Rg3 g5 fxg5 fxg5 Rxg5 Rxc4 Rxh5 Kf3 Kg7 Rg4+ Kf6 Rf4+ Rf5,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
suEHNQwG,True,standard,blitz,blitz,2020-11-26 20:49:44.507000+00:00,2020-11-26 20:58:37.977000+00:00,mate,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2099, 'ratingDiff': -5}, 'black': {'user': {'name': 'Pizza96', 'id': 'pizza96'}, 'rating': 2176, 'ratingDiff': 5}}",black,"{'eco': 'B90', 'name': 'Sicilian Defense: Najdorf Variation, Lipnitsky Attack', 'ply': 11}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 O-O Nbd7 Bg5 Nc5 b4 Ncd7 Bxe6 fxe6 Nxe6 Qb6 Nd5 Nxd5 exd5 Ne5 Kh1 Bxe6 dxe6 Be7 Bxe7 Kxe7 f4 Nc6 Qg4 g6 f5 gxf5 Qg7+ Kxe6 Rae1+ Ne5 Qh6+ Kd5 Qd2+ Kc6 Rxf5 Rhf8 Qc3+ Kd7 Rh5 Rf7 Rd1 Ng4 Qh3 Rg8 Rh4 Rfg7 Rxh7 Rxh7 Qxh7+ Kc6 Qe4+ Kd7 Qf5+ Kc7 Qf7+ Kc6 Qc4+ Kd7 Qf7+ Kc6 Qf3+ Kc7 Rf1 Kb8 h3 Ne5 Qd5 Rg7 Rf8+ Ka7 Qe6 Qe3 Qc8 Qe1+ Kh2 Qg3+ Kh1 Qxg2#,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
tKteYd3U,True,standard,blitz,blitz,2020-11-26 20:35:01.226000+00:00,2020-11-26 20:42:39.297000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2110, 'ratingDiff': -6}, 'black': {'user': {'name': 'Lentini77', 'id': 'lentini77'}, 'rating': 2060, 'ratingDiff': 7}}",black,"{'eco': 'B27', 'name': 'Sicilian Defense: Hyperaccelerated Fianchetto', 'ply': 5}",e4 c5 Nf3 g6 d4 cxd4 Qxd4 Nf6 Nc3 Nc6 Qa4 d6 Bc4 Bg7 Bxf7+ Kxf7 Ng5+ Ke8 Qb3 Rf8 O-O h6 Nf3 a6 Rd1 Qa5 a3 Rb8 Bd2 Qc7 Be3 b5 Rd2 Bg4 Nh4 Na5 Qa2 Nc4 Nxg6 Nxd2 Nxf8 Kxf8 Bxd2 Bh5 Re1 Bf7 Qb1 Ng4 h3 Ne5 Qc1 Re8 Bxh6 Qc4 Bxg7+ Kxg7 Qg5+ Ng6 h4 Qc5 Qg4 Rh8 Re3 Qh5 Qg3 Qxh4,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
LkVFgkvw,True,standard,blitz,blitz,2020-11-26 20:27:44.222000+00:00,2020-11-26 20:28:19.104000+00:00,timeout,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2105, 'ratingDiff': 5}, 'black': {'user': {'name': 'trskn', 'id': 'trskn'}, 'rating': 2087, 'ratingDiff': -6}}",white,"{'eco': 'B18', 'name': 'Caro-Kann Defense: Classical Variation, Flohr Variation', 'ply': 11}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 Nh3 Nd7 Nf4 Ngf6 Bc4 e6 O-O Be7 a4 O-O a5 Nd5 Nxg6,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
pn6pUfcp,True,standard,blitz,blitz,2020-11-26 20:19:09.608000+00:00,2020-11-26 20:27:29.317000+00:00,draw,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2106, 'ratingDiff': -1}, 'black': {'user': {'name': 'Woerni', 'id': 'woerni'}, 'rating': 2016, 'ratingDiff': 2}}",,"{'eco': 'C03', 'name': 'French Defense: Tarrasch Variation, Guimard Defense', 'ply': 6}",e4 e6 d4 d5 Nd2 Nc6 c3 e5 exd5 Qxd5 Bc4 Qxg2 Qf3 Qxf3 Ngxf3 exd4 cxd4 Bg4 Rg1 Bh5 Bb5 O-O-O Bxc6 bxc6 Rg5 Bg6 Ra5 Kb7 a3 Nf6 Nb3 Ne4 Be3 Bd6 Rc1 Rhe8 Kf1 f5 d5 cxd5 Rxa7+ Kc8 Bb6 Rd7 Nbd4 Kd8 Nc6+ Kc8 Ra8+ Kb7 Rxe8 Bxe8 Bd4 Rf7 Nfe5 Rf8 h4 Bxc6 Nxc6 Nd2+ Kg2 Nc4 Na5+ Kc8 Nxc4 dxc4 Rxc4 g6 Kf3 Kd7 Bg7 Rf7 Bh6 Bf8 Bg5 Bg7 b3 Rf8 Rc5 Rb8 b4 c6 Ra5 Rb7 h5 gxh5 Rxf5 Bb2 Rf7+ Kc8 Rf8+ Kc7 Bf4+ Kb6 a4 Bd4 Bg5 Ra7 Bd8+ Kb7 Rf7+ Ka8 Rf8 Kb7 Rf7+ Ka8 Rf8 Kb7,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
QB01IZAd,True,standard,blitz,blitz,2020-11-26 15:37:51.231000+00:00,2020-11-26 15:43:25.904000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2105, 'ratingDiff': -8}, 'black': {'user': {'name': 'capifObico', 'id': 'capifobico'}, 'rating': 1957, 'ratingDiff': 8}}",black,"{'eco': 'B70', 'name': 'Sicilian Defense: Dragon Variation', 'ply': 10}",e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Bc4 Bg7 O-O O-O Be3 Nc6 Bb3 Ng4 Nxc6 bxc6 Bd4 Bh6 f3 Ne3 Bxe3 Bxe3+ Kh1 c5 Qd3 Bd4 f4 Qa5 f5 Rb8 Qg3 c4 Bxc4 Kg7 Bb3 Ba6 Rf3 Rb4 Nd5 Be2 Nxb4 Bxf3 Qxf3 Bxb2 Rb1 Qxb4 Rxb2 Qe1+,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
5RvOQKaL,True,standard,blitz,blitz,2020-11-26 08:24:22.415000+00:00,2020-11-26 08:32:46.162000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2102, 'ratingDiff': -5}, 'black': {'user': {'name': 'ibrahimshobra', 'id': 'ibrahimshobra'}, 'rating': 2178, 'ratingDiff': 5}}",black,"{'eco': 'B15', 'name': 'Caro-Kann Defense', 'ply': 5}",e4 c6 d4 d5 Nc3 Nf6 Bd3 e6 Nf3 Bb4 Qe2 dxe4 Bxe4 Qa5 Bd2 Bxc3 Bxc3 Qa6 Bd3 Qb6 O-O Nbd7 a4 a5 Nd2 O-O Nc4 Qc7 f4 Nd5 Bd2 b5 axb5 cxb5 Nxa5 Qb6 Nb3 Bb7 Be4 Rxa1 Rxa1 N7f6 Bf3 Rc8 Nc5 Rxc5 dxc5 Qxc5+ Qf2 Qxc2 Be1 Qxf2+ Bxf2 h5 g3 Bc6 Ra6 Be8 Ra8 Kh7 Rb8 b4 Be1 Bc6 Rb6 Nxb6 Bxc6 Nfd5 Kf2 Kg6 Bb5 Kf5 Kf3 Kf6 Bf2 Ke7 Bc5+ Kd8 Bd4 f6 h3 Kc7 Be8 Nc4 Bxh5 Kd6 Bf7 e5 Bf2 Nxb2 Be1 Nd3 Bd2 b3 Ke4 b2,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
5BFt0KMH,True,standard,blitz,blitz,2020-11-26 07:58:32.182000+00:00,2020-11-26 08:02:07.016000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2102, 'ratingDiff': -6}, 'black': {'user': {'name': 'alex_zulkarnain', 'id': 'alex_zulkarnain'}, 'rating': 2083, 'ratingDiff': 6}}",black,"{'eco': 'B15', 'name': 'Caro-Kann Defense: Main Line', 'ply': 7}",e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Ng3 Bg4 Be2 Bxe2 N1xe2 e6 O-O Bd6 Bg5 Nbd7 Ne4 Be7 N4g3 O-O a4 a5 Qd2 Qb6 c3 Bd6 Be3 Qc7 h3 h5 Rfe1 h4 Nf1 Ne4 Qc2 f5 Nd2 Ndf6 Nc4 Bh2+ Kh1 Nd5 Ng1 b5 axb5 cxb5 Nd2 Nxe3,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
T2w64qCz,True,standard,blitz,blitz,2020-11-26 07:04:13.701000+00:00,2020-11-26 07:11:23.226000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2103, 'ratingDiff': 6}, 'black': {'user': {'name': 'hvarolerdem', 'id': 'hvarolerdem'}, 'rating': 2070, 'ratingDiff': -5}}",white,"{'eco': 'C46', 'name': 'Three Knights Opening', 'ply': 5}",e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 d6 h3 Be6 d3 Nge7 O-O O-O Ne2 Bxc4 dxc4 f5 exf5 Nxf5 Bg5 Qd7 Nc3 h6 Bd2 Ncd4 Nxd4 Nxd4 Nd5 c6 Ne3 Rf6 c3 Nf3+ Kh1 Raf8 Ng4 Rg6 gxf3 h5 Qc2 Rxg4 fxg4 hxg4 Qg6 gxh3 Be3 Rf6 Qg3 Qe6 Bxc5 Rg6 Qh4 Qf5 Qd8+ Kh7 Qh4+ Kg8 f3 dxc5 Rad1 Rh6 Rd8+ Kh7 Qe4 Kg6 Rg1+ Kf6 Rd6+ Qe6 Rxe6+ Kxe6 f4,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
e29jnLiI,True,standard,blitz,blitz,2020-11-26 06:55:16.727000+00:00,2020-11-26 07:01:14.110000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2097, 'ratingDiff': 6}, 'black': {'user': {'name': 'harmonie5', 'id': 'harmonie5'}, 'rating': 2127, 'ratingDiff': -6}}",white,"{'eco': 'C46', 'name': 'Four Knights Game: Gunsberg Variation', 'ply': 7}",e4 Nc6 a3 Nf6 Nc3 e5 Nf3 d5 exd5 Nxd5 Bb5 Nxc3 bxc3 Qd6 O-O Bg4 h3 Bxf3 Qxf3 O-O-O Qxf7 Ne7 d3 Nd5 c4 Nf4 Be3 a6 c5 Qh6 Qf5+ Kb8 Ba4 Bxc5 Bxc5 Ne2+ Kh1 Rhe8 Be3 Qd6 Bxe8 Rxe8 Qh5 Rf8 Qxe2,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
fG5lG8bi,True,standard,blitz,blitz,2020-11-26 06:39:30.273000+00:00,2020-11-26 06:47:54.031000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2108, 'ratingDiff': -6}, 'black': {'user': {'name': 'harmonie5', 'id': 'harmonie5'}, 'rating': 2116, 'ratingDiff': 6}}",black,"{'eco': 'B00', 'name': 'Nimzowitsch Defense: Scandinavian Variation', 'ply': 4}",e4 Nc6 d4 d5 Nd2 dxe4 Nxe4 Qxd4 Bd3 f5 Nf3 Qd5 Nc3 Qd6 O-O e5 Nb5 Qd8 Bg5 Be7 Bxe7 Ngxe7 Nd2 e4 Bc4 Ne5 Bb3 c6 Nc3 Qd4 Qh5+ g6 Qe2 a5 a4 b6 Rad1 Ba6 Ndxe4 Bxe2 Rxd4 Bxf1 Nd6+ Kf8 Kxf1 Rd8 Nxf5 Rxd4 Nxd4 Kg7 Ne4 Kh6 f3 Rd8 Ne6 Rd1+ Ke2 Rh1 h3 Nf5 Nf4 Rb1 Nc3 Nd4+ Ke3 Nxb3 cxb3 Rxb2 Kd4 Rxb3 Ne4 Nd7 Nd2 Rb4+ Kc3 Rxa4 Nd3 b5 Nb2 Ra3+ Kc2 Nc5 Nb1 Ra2 Nc3 Ra1 Ncd1 b4 Nc4 a4 Nd2 b3+,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
XI4e6kQ7,True,standard,blitz,blitz,2020-11-26 06:36:16.595000+00:00,2020-11-26 06:39:07.025000+00:00,resign,"{'white': {'user': {'name': 'Lusthetics', 'id': 'lusthetics'}, 'rating': 2114, 'ratingDiff': -6}, 'black': {'user': {'name': 'rechkalov87', 'id': 'rechkalov87'}, 'rating': 2120, 'ratingDiff': 6}}",black,"{'eco': 'B06', 'name': 'Modern Defense', 'ply': 4}",e4 g6 d4 Bg7 Nf3 d6 Nbd2 Nf6 Bd3 O-O O-O Bg4 h3 Bxf3 Nxf3 Nfd7 c3 e5 d5 f5 Bg5 Qe8 Re1 h6 Bh4 f4 Qb3 b6 a4 g5 Bxg5 hxg5 Nxg5 Nc5 Qc2 Nxd3 Qxd3 Nd7 Ne6 Nc5,"{'initial': 180, 'increment': 2, 'totalTime': 260}",
